Image,Class,Correct predtiction from h5,Perturbation for h5,Number of iterations for h5,Probability of wrong prediction h5,Wrong class by h5,Correct prediction from tflite,Perturbation for tflite,Number of iterations for tflite,Probability of wrong prediction tflite,Wrong class by tflite,Correct prediction from axc,Perturbation for axc,Number of iterations for axc,Probability of wrong prediction axc,Wrong class by axc
1789,Airplane,0.994831,0.00392156862745098,1,0.99974877,Deer,0.99609375,0.00392156862745098,1,0.95703125,Deer,0.5155763395038963,0.00392156862745098,1,0.5155763395038963,Deer
1792,Truck,0.9999987,0.00784313725490196,2,0.5686257,Airplane,0.99609375,0.023529411764705882,7,0.98828125,Ship,0.44191562482918834,0.01568627450980392,6,0.44191562482918834,Airplane
1793,Dog,0.9825988,0.00392156862745098,1,0.94929034,Bird,0.99609375,0.01568627450980392,3,0.91015625,Bird,0.414098958899999,0.011764705882352941,3,0.414098958899999,Horse
1795,Frog,0.9999498,0.00392156862745098,4,0.51551145,Ship,0.99609375,0.027450980392156862,8,0.5,Deer,0.5442662664142466,0.01568627450980392,5,0.5442662664142466,Bird
1797,Automobile,1.0,0.00784313725490196,3,0.52056766,Ship,0.99609375,0.01568627450980392,3,0.62109375,Ship,0.5288850858829492,0.01568627450980392,1,0.5288850858829492,Airplane
1798,Deer,0.9958188,0.00392156862745098,1,0.79403365,Frog,0.9765625,0.00392156862745098,1,0.875,Frog,0.4244521844452782,0.00784313725490196,9,0.4244521844452782,Frog
1799,Deer,0.9999989,0.00784313725490196,2,0.956464,Ship,0.99609375,0.011764705882352941,7,0.91015625,Ship,0.357226853611938,0.011764705882352941,3,0.357226853611938,Ship
1800,Deer,0.99701285,0.00392156862745098,1,0.69662327,Bird,0.99609375,0.011764705882352941,1,0.85546875,Bird,0.6290262032595137,0.00784313725490196,1,0.6290262032595137,Bird
1801,Deer,0.99999964,0.00784313725490196,1,0.8163658,Cat,0.99609375,0.011764705882352941,3,0.78515625,Cat,0.4600502209927895,0.011764705882352941,3,0.4600502209927895,Cat
1802,Bird,0.99913687,0.00392156862745098,2,0.848537,Cat,0.99609375,0.011764705882352941,10,0.5234375,Cat,0.3265863745028799,0.00784313725490196,12,0.3265863745028799,Cat
1805,Ship,0.99792117,0.00392156862745098,1,0.9701882,Airplane,0.99609375,0.00784313725490196,1,0.87890625,Airplane,0.45110719389753834,0.00392156862745098,2,0.45110719389753834,Airplane
1806,Automobile,1.0,0.00784313725490196,3,0.92432207,Truck,0.99609375,0.00784313725490196,4,0.58203125,Truck,0.5996964492605006,0.00784313725490196,3,0.5996964492605006,Truck
1807,Dog,0.83122534,0.00392156862745098,1,0.9895784,Deer,0.6484375,0.00392156862745098,1,0.79296875,Deer,0.42943304930432674,0.00784313725490196,1,0.42943304930432674,Deer
1808,Truck,0.9999621,0.00784313725490196,1,0.85222054,Automobile,0.99609375,0.00784313725490196,4,0.625,Automobile,0.4746242423316274,0.01568627450980392,3,0.4746242423316274,Automobile
1809,Ship,0.99915767,0.00392156862745098,1,0.5894447,Deer,0.99609375,0.00784313725490196,12,0.53125,Deer,0.3796444653825946,0.00784313725490196,14,0.3796444653825946,Deer
1810,Automobile,1.0,0.00784313725490196,1,0.6366429,Ship,0.99609375,0.01568627450980392,1,0.6171875,Ship,0.4367593368875072,0.011764705882352941,19,0.4367593368875072,Ship
1811,Automobile,0.6605187,0.00392156862745098,1,0.99877673,Ship,0.99609375,0.011764705882352941,9,0.5703125,Ship,0.4266672563004209,0.011764705882352941,11,0.4266672563004209,Ship
1813,Cat,0.4666186,0.00392156862745098,1,0.9946062,Automobile,0.9609375,0.00784313725490196,1,0.63671875,Automobile,0.4746579949422673,0.011764705882352941,1,0.4746579949422673,Automobile
1814,Truck,0.81434876,0.00392156862745098,1,0.9890386,Automobile,0.58203125,0.00392156862745098,1,0.9140625,Automobile,0.6687676859076166,0.011764705882352941,4,0.6687676859076166,Automobile
1815,Truck,0.9999987,0.00784313725490196,1,0.7092401,Automobile,0.99609375,0.011764705882352941,1,0.66015625,Automobile,0.48200837256922346,0.01568627450980392,1,0.48200837256922346,Automobile
1817,Frog,0.9959453,0.00392156862745098,2,0.5498796,Deer,0.99609375,0.011764705882352941,1,0.88671875,Deer,0.3423382302190793,0.011764705882352941,6,0.3423382302190793,Deer
1818,Dog,0.6118263,0.00392156862745098,1,0.9992592,Frog,0.99609375,0.00392156862745098,1,0.42578125,Cat,0.4981896617790288,0.00784313725490196,1,0.4981896617790288,Frog
1819,Airplane,0.9981279,0.00784313725490196,1,0.67145365,Bird,0.99609375,0.011764705882352941,1,0.58203125,Bird,0.47148134145077825,0.011764705882352941,1,0.47148134145077825,Bird
1820,Ship,0.9999981,0.00784313725490196,2,0.5406533,Frog,0.99609375,0.01568627450980392,8,0.45703125,Frog,0.3258593541814891,0.0196078431372549,1,0.3258593541814891,Frog
1821,Deer,0.9928141,0.00392156862745098,1,0.9787637,Frog,0.99609375,0.00784313725490196,1,0.99609375,Frog,0.5831814489403832,0.00784313725490196,1,0.5831814489403832,Frog
1822,Horse,0.82034135,0.00392156862745098,1,0.9510874,Airplane,0.94140625,0.00784313725490196,1,0.66796875,Bird,0.42829925251698625,0.00392156862745098,5,0.42829925251698625,Airplane
1824,Truck,1.0,0.00784313725490196,3,0.6305824,Ship,0.99609375,0.01568627450980392,8,0.625,Ship,0.6505331292061465,0.01568627450980392,12,0.6505331292061465,Ship
1825,Bird,1.0,0.011764705882352941,4,0.8525447,Airplane,0.99609375,0.03529411764705882,9,0.65625,Frog,0.41021020679475756,0.043137254901960784,3,0.41021020679475756,Frog
1826,Ship,0.99995136,0.00392156862745098,2,0.6037026,Automobile,0.99609375,0.011764705882352941,3,0.6328125,Cat,0.41864993513320137,0.01568627450980392,1,0.41864993513320137,Cat
1827,Deer,0.9999665,0.00392156862745098,5,0.68579614,Automobile,0.99609375,0.00784313725490196,3,0.890625,Cat,0.6716581726800666,0.00784313725490196,3,0.6716581726800666,Cat
1828,Horse,0.9330531,0.00392156862745098,1,0.59223545,Ship,0.99609375,0.00784313725490196,1,0.68359375,Frog,0.46397887681350963,0.00392156862745098,1,0.46397887681350963,Cat
1829,Automobile,1.0,0.00392156862745098,2,0.90960455,Ship,0.99609375,0.00784313725490196,2,0.78125,Ship,0.4462343241081817,0.00784313725490196,1,0.4462343241081817,Ship
1830,Cat,0.61961955,0.00392156862745098,1,0.8562514,Deer,0.9609375,0.00784313725490196,1,0.90625,Dog,0.4524559677228105,0.00784313725490196,4,0.4524559677228105,Deer
1831,Truck,0.99978334,0.00392156862745098,3,0.59045035,Automobile,0.98828125,0.00784313725490196,2,0.54296875,Automobile,0.5730990053451854,0.00392156862745098,1,0.5730990053451854,Automobile
1832,Frog,0.99969184,0.00392156862745098,2,0.49784833,Deer,0.99609375,0.011764705882352941,1,0.625,Bird,0.5267478699870881,0.01568627450980392,1,0.5267478699870881,Bird
1833,Ship,0.99999654,0.00784313725490196,1,0.59962827,Airplane,0.99609375,0.01568627450980392,3,0.58203125,Airplane,0.7489166203766311,0.00392156862745098,1,0.7489166203766311,Airplane
1834,Truck,0.9995197,0.00392156862745098,1,0.9679009,Automobile,0.99609375,0.00784313725490196,1,0.98828125,Automobile,0.5091356430612012,0.00784313725490196,1,0.5091356430612012,Automobile
1836,Deer,0.9986493,0.00392156862745098,1,0.9083096,Bird,0.99609375,0.011764705882352941,3,0.6953125,Dog,0.27448765483618337,0.011764705882352941,1,0.27448765483618337,Cat
1838,Frog,0.978592,0.00392156862745098,1,0.47425535,Cat,0.99609375,0.00392156862745098,3,0.49609375,Cat,0.6501678043752406,0.00392156862745098,1,0.6501678043752406,Cat
1839,Horse,1.0,0.011764705882352941,4,0.7358664,Dog,0.99609375,0.03137254901960784,10,0.54296875,Dog,0.3928104033728856,0.03529411764705882,7,0.3928104033728856,Airplane
1840,Ship,0.9998319,0.00392156862745098,5,0.5440821,Frog,0.99609375,0.011764705882352941,1,0.50390625,Frog,0.35116153325417193,0.011764705882352941,1,0.35116153325417193,Frog
1842,Deer,0.9987785,0.00392156862745098,1,0.8544506,Horse,0.99609375,0.027450980392156862,3,0.921875,Bird,0.3725910521338738,0.027450980392156862,3,0.3725910521338738,Bird
1843,Ship,0.9999933,0.00784313725490196,2,0.962974,Airplane,0.99609375,0.01568627450980392,7,0.83984375,Airplane,0.46983177132876464,0.0196078431372549,10,0.46983177132876464,Airplane
1844,Truck,0.99999964,0.00784313725490196,2,0.9629279,Ship,0.99609375,0.023529411764705882,6,0.6875,Ship,0.4412944743716231,0.023529411764705882,6,0.4412944743716231,Automobile
1846,Bird,0.9994056,0.00392156862745098,1,0.99873585,Frog,0.99609375,0.00784313725490196,4,0.75390625,Frog,0.47345887834987466,0.00784313725490196,1,0.47345887834987466,Dog
1847,Dog,0.9586656,0.00392156862745098,1,0.74872935,Cat,0.98046875,0.011764705882352941,3,0.76171875,Cat,0.36710674777923197,0.00784313725490196,4,0.36710674777923197,Cat
1848,Cat,0.87767804,0.00392156862745098,1,0.9999449,Frog,0.84375,0.00392156862745098,1,0.9609375,Frog,0.532143621402745,0.00784313725490196,1,0.532143621402745,Frog
1849,Horse,0.9999964,0.00784313725490196,1,0.9895796,Deer,0.99609375,0.01568627450980392,5,0.765625,Deer,0.4718735269421519,0.01568627450980392,13,0.4718735269421519,Deer
1850,Automobile,0.996639,0.00392156862745098,1,0.7409401,Airplane,0.9921875,0.011764705882352941,1,0.47265625,Cat,0.4283536971663634,0.00392156862745098,3,0.4283536971663634,Airplane
1851,Airplane,0.9994711,0.00784313725490196,4,0.7371463,Bird,0.99609375,0.0196078431372549,10,0.8203125,Bird,0.45277420601972834,0.023529411764705882,1,0.45277420601972834,Frog
1853,Truck,0.99998605,0.00784313725490196,1,0.9710391,Automobile,0.99609375,0.011764705882352941,2,0.66015625,Automobile,0.5431598469341377,0.011764705882352941,2,0.5431598469341377,Automobile
1854,Dog,0.9960057,0.00392156862745098,1,0.6623801,Deer,0.99609375,0.01568627450980392,6,0.6484375,Bird,0.3573058554531239,0.01568627450980392,13,0.3573058554531239,Bird
1855,Dog,0.9712573,0.00392156862745098,1,0.8262837,Frog,0.99609375,0.011764705882352941,1,0.73046875,Bird,0.4478090050826026,0.00784313725490196,1,0.4478090050826026,Bird
1856,Ship,0.9999927,0.00784313725490196,1,0.74932146,Airplane,0.99609375,0.01568627450980392,3,0.52734375,Airplane,0.33349263388351796,0.01568627450980392,3,0.33349263388351796,Airplane
1857,Dog,0.99997854,0.00392156862745098,3,0.76551884,Horse,0.99609375,0.011764705882352941,11,0.58203125,Horse,0.4996083848683739,0.01568627450980392,12,0.4996083848683739,Horse
1859,Bird,0.99981445,0.00392156862745098,1,0.5388699,Cat,0.99609375,0.00784313725490196,1,0.72265625,Cat,0.3593125531308365,0.00784313725490196,1,0.3593125531308365,Cat
1860,Ship,0.7851006,0.00392156862745098,1,0.94574076,Automobile,0.9765625,0.011764705882352941,2,0.5703125,Dog,0.4219482877995882,0.00784313725490196,1,0.4219482877995882,Cat
1861,Cat,0.9111682,0.00392156862745098,1,0.9989999,Frog,0.671875,0.00392156862745098,1,0.96484375,Frog,0.4269261514532108,0.00392156862745098,1,0.4269261514532108,Frog
1863,Dog,0.99233514,0.00392156862745098,1,0.72893167,Automobile,0.99609375,0.00784313725490196,1,0.97265625,Frog,0.435721718173004,0.00392156862745098,1,0.435721718173004,Frog
1864,Horse,1.0,0.00784313725490196,3,0.875071,Dog,0.99609375,0.01568627450980392,5,0.5,Dog,0.5193086401764702,0.023529411764705882,7,0.5193086401764702,Dog
1865,Horse,0.99999976,0.00784313725490196,2,0.76799387,Frog,0.99609375,0.011764705882352941,15,0.5,Deer,0.4358349294658841,0.011764705882352941,3,0.4358349294658841,Deer
1866,Ship,1.0,0.011764705882352941,5,0.9674535,Airplane,0.99609375,0.023529411764705882,15,0.55859375,Bird,0.5707350058335462,0.023529411764705882,7,0.5707350058335462,Airplane
1867,Frog,0.999729,0.00784313725490196,2,0.7139603,Deer,0.99609375,0.011764705882352941,15,0.5,Deer,0.30668636210940475,0.01568627450980392,5,0.30668636210940475,Cat
1869,Ship,0.9992393,0.00392156862745098,1,0.53062123,Airplane,0.9453125,0.00392156862745098,1,0.8984375,Airplane,0.46153543262387603,0.00392156862745098,1,0.46153543262387603,Airplane
1870,Bird,0.9985018,0.00392156862745098,1,0.6370043,Airplane,0.9921875,0.011764705882352941,4,0.421875,Cat,0.40609292190064766,0.00784313725490196,1,0.40609292190064766,Airplane
1872,Dog,0.9999932,0.00392156862745098,5,0.50671726,Bird,0.99609375,0.011764705882352941,1,0.609375,Cat,0.7286813823493384,0.01568627450980392,7,0.7286813823493384,Frog
1873,Frog,1.0,0.00784313725490196,4,0.575754,Deer,0.99609375,0.03529411764705882,14,0.9375,Deer,0.524917313207304,0.03529411764705882,14,0.524917313207304,Deer
1874,Ship,0.99997556,0.00392156862745098,6,0.5877321,Airplane,0.99609375,0.0196078431372549,2,0.79296875,Cat,0.5111231112289769,0.0196078431372549,2,0.5111231112289769,Cat
1875,Airplane,0.9963987,0.00784313725490196,2,0.68688715,Frog,0.99609375,0.011764705882352941,3,0.54296875,Bird,0.5076923002606142,0.011764705882352941,3,0.5076923002606142,Bird
1876,Bird,0.99999845,0.00784313725490196,1,0.64661556,Frog,0.99609375,0.00784313725490196,3,0.49609375,Frog,0.29584493072603807,0.00784313725490196,4,0.29584493072603807,Dog
1877,Cat,0.9998611,0.00392156862745098,2,0.74152863,Deer,0.99609375,0.011764705882352941,2,0.58203125,Deer,0.42254579122282065,0.00784313725490196,17,0.42254579122282065,Deer
1878,Horse,0.99999166,0.00784313725490196,1,0.8590598,Automobile,0.99609375,0.011764705882352941,5,0.4921875,Automobile,0.6981464488585317,0.00392156862745098,1,0.6981464488585317,Automobile
1879,Airplane,0.9999993,0.00784313725490196,2,0.91210085,Automobile,0.99609375,0.027450980392156862,1,0.6171875,Bird,0.5192171011141888,0.027450980392156862,1,0.5192171011141888,Bird
1880,Automobile,1.0,0.01568627450980392,4,0.8183178,Truck,0.99609375,0.03137254901960784,18,0.54296875,Truck,0.4171764338031379,0.03137254901960784,4,0.4171764338031379,Frog
1881,Truck,0.99992,0.00784313725490196,2,0.7930848,Ship,0.99609375,0.023529411764705882,8,0.5,Ship,0.4096118198583471,0.01568627450980392,19,0.4096118198583471,Ship
1882,Automobile,1.0,0.00784313725490196,1,0.43465543,Ship,0.99609375,0.01568627450980392,3,0.8203125,Ship,0.5866229409938446,0.01568627450980392,3,0.5866229409938446,Ship
1887,Cat,0.91281,0.00392156862745098,1,0.76686186,Dog,0.94140625,0.00392156862745098,3,0.48828125,Deer,0.5306027888438489,0.00392156862745098,1,0.5306027888438489,Dog
1888,Bird,0.99998355,0.00784313725490196,3,0.8012316,Frog,0.58203125,0.00392156862745098,1,0.7265625,Horse,0.6064921277360462,0.00392156862745098,1,0.6064921277360462,Horse
1889,Truck,0.9968432,0.00392156862745098,1,0.7948887,Automobile,0.99609375,0.0196078431372549,3,0.58203125,Automobile,0.5334920179969179,0.027450980392156862,1,0.5334920179969179,Frog
1890,Frog,0.9999504,0.00784313725490196,3,0.6566487,Bird,0.99609375,0.03137254901960784,6,0.5859375,Bird,0.3647249551303311,0.023529411764705882,16,0.3647249551303311,Bird
1891,Ship,0.9999982,0.00784313725490196,4,0.65452206,Airplane,0.99609375,0.0196078431372549,3,0.56640625,Bird,0.3683260134016708,0.011764705882352941,1,0.3683260134016708,Cat
1892,Frog,0.38287404,0.00392156862745098,1,0.6184411,Airplane,0.99609375,0.03137254901960784,4,0.53515625,Deer,0.3244014153365183,0.023529411764705882,2,0.3244014153365183,Bird
1893,Truck,0.9999286,0.00784313725490196,1,0.52822113,Automobile,0.984375,0.00784313725490196,1,0.58203125,Automobile,0.5816403697085681,0.00784313725490196,3,0.5816403697085681,Automobile
1894,Cat,0.99914527,0.00392156862745098,1,0.96704984,Frog,0.99609375,0.011764705882352941,1,0.984375,Frog,0.3764740558603867,0.011764705882352941,1,0.3764740558603867,Frog
1896,Truck,0.9595217,0.00392156862745098,1,0.9729115,Automobile,0.9921875,0.011764705882352941,7,0.51171875,Automobile,0.43521258981386496,0.00392156862745098,1,0.43521258981386496,Ship
1897,Ship,0.9979361,0.00392156862745098,1,0.99045134,Airplane,0.99609375,0.011764705882352941,15,0.6171875,Airplane,0.40263963447310425,0.00784313725490196,1,0.40263963447310425,Airplane
1899,Horse,0.99999905,0.00784313725490196,1,0.7381343,Deer,0.99609375,0.01568627450980392,3,0.66796875,Deer,0.42880920261962857,0.01568627450980392,3,0.42880920261962857,Deer
1900,Ship,0.9999989,0.00784313725490196,4,0.6421733,Airplane,0.99609375,0.03137254901960784,6,0.59765625,Frog,0.3825632980065781,0.03137254901960784,4,0.3825632980065781,Frog
1901,Dog,0.99999905,0.00392156862745098,1,0.7548775,Deer,0.99609375,0.0196078431372549,3,0.5625,Deer,0.3735687967451895,0.01568627450980392,1,0.3735687967451895,Deer
1902,Airplane,0.99953747,0.00392156862745098,8,0.4517774,Cat,0.99609375,0.00784313725490196,12,0.40234375,Bird,0.2834589633977681,0.00784313725490196,15,0.2834589633977681,Cat
1903,Airplane,0.9999887,0.00392156862745098,2,0.68782586,Ship,0.99609375,0.00784313725490196,1,0.765625,Bird,0.4212662249293196,0.011764705882352941,1,0.4212662249293196,Bird
1904,Automobile,1.0,0.00784313725490196,8,0.5095795,Ship,0.99609375,0.0196078431372549,12,0.47265625,Ship,0.3660149239014467,0.011764705882352941,10,0.3660149239014467,Horse
1906,Truck,0.98267305,0.00392156862745098,1,0.5013049,Airplane,0.96484375,0.00784313725490196,3,0.953125,Deer,0.31658111261724664,0.00392156862745098,1,0.31658111261724664,Airplane
1907,Automobile,1.0,0.00784313725490196,3,0.68700624,Truck,0.99609375,0.027450980392156862,7,0.67578125,Truck,0.36092268844306014,0.027450980392156862,5,0.36092268844306014,Truck
1910,Deer,0.9269088,0.00392156862745098,1,0.9941247,Frog,0.99609375,0.00784313725490196,3,0.52734375,Frog,0.2641668190613911,0.00784313725490196,3,0.2641668190613911,Frog
1912,Airplane,0.99894017,0.00392156862745098,2,0.61766,Ship,0.99609375,0.0196078431372549,6,0.69921875,Ship,0.5088518433640434,0.03137254901960784,6,0.5088518433640434,Ship
1913,Truck,0.9992755,0.00392156862745098,3,0.6183749,Automobile,0.99609375,0.01568627450980392,3,0.58203125,Cat,0.4710522183680207,0.00392156862745098,2,0.4710522183680207,Horse
1914,Truck,0.9996388,0.00392156862745098,3,0.6986015,Bird,0.99609375,0.01568627450980392,1,0.9453125,Frog,0.5026439144621451,0.011764705882352941,1,0.5026439144621451,Cat
1915,Truck,0.9999912,0.00784313725490196,4,0.57924837,Automobile,0.99609375,0.01568627450980392,6,0.5,Airplane,0.35240143435518434,0.00784313725490196,3,0.35240143435518434,Airplane
1916,Truck,0.9955343,0.00392156862745098,1,0.77068055,Ship,0.99609375,0.011764705882352941,5,0.8828125,Ship,0.6989268772526995,0.011764705882352941,5,0.6989268772526995,Ship
1917,Ship,0.99999547,0.00784313725490196,2,0.85600257,Automobile,0.99609375,0.0196078431372549,2,0.53125,Frog,0.32551898915459215,0.0196078431372549,3,0.32551898915459215,Bird
1918,Bird,0.9999937,0.00784313725490196,1,0.8904032,Frog,0.99609375,0.01568627450980392,3,0.7734375,Frog,0.44930338473225717,0.00784313725490196,19,0.44930338473225717,Horse
1919,Deer,0.976999,0.00392156862745098,1,0.9996141,Bird,0.99609375,0.00784313725490196,1,0.8828125,Bird,0.558588061356478,0.00784313725490196,1,0.558588061356478,Bird
1920,Bird,1.0,0.00784313725490196,3,0.504599,Deer,0.99609375,0.01568627450980392,6,0.625,Deer,0.3699434717887032,0.0196078431372549,10,0.3699434717887032,Deer
1921,Bird,0.536523,0.00392156862745098,1,0.9896987,Airplane,0.99609375,0.011764705882352941,1,0.73046875,Airplane,0.6468467222818339,0.00392156862745098,1,0.6468467222818339,Airplane
1922,Dog,0.99999905,0.00784313725490196,1,0.8760875,Bird,0.99609375,0.01568627450980392,19,0.6328125,Airplane,0.3140152821807744,0.00784313725490196,12,0.3140152821807744,Airplane
1923,Automobile,0.9999783,0.00392156862745098,7,0.5012281,Ship,0.99609375,0.011764705882352941,8,0.69921875,Ship,0.524587740355546,0.00784313725490196,7,0.524587740355546,Ship
1925,Automobile,1.0,0.00784313725490196,3,0.59276044,Truck,0.99609375,0.011764705882352941,9,0.54296875,Truck,0.48882776057749555,0.011764705882352941,7,0.48882776057749555,Truck
1927,Truck,0.72837186,0.00392156862745098,1,0.99688077,Automobile,0.92578125,0.00392156862745098,1,0.69921875,Automobile,0.5362953995818435,0.00784313725490196,1,0.5362953995818435,Automobile
1929,Bird,0.9346253,0.00392156862745098,1,0.61831844,Ship,0.99609375,0.00784313725490196,1,0.921875,Cat,0.3592122623600011,0.00784313725490196,1,0.3592122623600011,Cat
1930,Automobile,1.0,0.00784313725490196,3,0.47410375,Truck,0.99609375,0.01568627450980392,2,0.70703125,Truck,0.4454473847612818,0.023529411764705882,6,0.4454473847612818,Truck
1931,Frog,0.9999926,0.00784313725490196,1,0.9072366,Automobile,0.99609375,0.058823529411764705,6,0.9609375,Bird,0.4930925387564726,0.058823529411764705,6,0.4930925387564726,Bird
1932,Airplane,0.9984188,0.00392156862745098,3,0.33101597,Dog,0.99609375,0.00784313725490196,3,0.57421875,Bird,0.41257089467889707,0.011764705882352941,3,0.41257089467889707,Bird
1936,Cat,0.92177504,0.00392156862745098,1,0.8905641,Dog,0.99609375,0.011764705882352941,15,0.62109375,Dog,0.5290829532996899,0.01568627450980392,17,0.5290829532996899,Dog
1940,Dog,0.7592707,0.00392156862745098,1,0.83645374,Cat,0.7890625,0.00392156862745098,4,0.44921875,Cat,0.3849614098175584,0.00392156862745098,6,0.3849614098175584,Cat
1941,Horse,0.9759679,0.00392156862745098,1,0.9477766,Bird,0.99609375,0.00784313725490196,1,0.96875,Bird,0.44078696186778005,0.00392156862745098,1,0.44078696186778005,Bird
1942,Bird,0.9069937,0.00392156862745098,1,0.97765577,Deer,0.99609375,0.00784313725490196,1,0.93359375,Deer,0.3808706211679276,0.00392156862745098,1,0.3808706211679276,Deer
1943,Ship,0.99999714,0.00392156862745098,2,0.5203462,Frog,0.99609375,0.011764705882352941,3,0.81640625,Frog,0.6994269429171912,0.011764705882352941,4,0.6994269429171912,Frog
1945,Deer,0.7979953,0.00392156862745098,1,0.99445,Horse,0.99609375,0.03137254901960784,1,0.63671875,Frog,0.3199135517306007,0.03137254901960784,1,0.3199135517306007,Frog
1946,Ship,0.99999976,0.00784313725490196,2,0.5536768,Airplane,0.99609375,0.011764705882352941,8,0.48828125,Bird,0.3221680797725378,0.011764705882352941,3,0.3221680797725378,Bird
1948,Dog,0.99500966,0.00392156862745098,1,0.9779359,Horse,0.99609375,0.01568627450980392,3,0.75,Horse,0.4931697289981869,0.01568627450980392,8,0.4931697289981869,Horse
1949,Airplane,0.9999424,0.00784313725490196,2,0.34763482,Horse,0.99609375,0.01568627450980392,1,0.58203125,Bird,0.4791990330841119,0.0196078431372549,1,0.4791990330841119,Bird
1951,Horse,0.8559496,0.00392156862745098,1,0.6563531,Deer,0.99609375,0.00784313725490196,3,0.5078125,Frog,0.36217266588297,0.00784313725490196,1,0.36217266588297,Dog
1952,Deer,0.9999927,0.00392156862745098,1,0.98388493,Bird,0.99609375,0.00784313725490196,1,0.89453125,Bird,0.5151503067147117,0.00784313725490196,1,0.5151503067147117,Bird
1954,Bird,0.9989317,0.00392156862745098,1,0.9951455,Airplane,0.9921875,0.00392156862745098,3,0.65234375,Deer,0.38478785046184383,0.00392156862745098,17,0.38478785046184383,Deer
1955,Bird,0.99464536,0.00392156862745098,1,0.9870242,Deer,0.99609375,0.01568627450980392,9,0.921875,Deer,0.6195974602053695,0.011764705882352941,7,0.6195974602053695,Airplane
1956,Horse,0.99719906,0.00392156862745098,1,0.77400964,Cat,0.99609375,0.00784313725490196,1,0.32421875,Dog,0.3894551287906545,0.00784313725490196,1,0.3894551287906545,Cat
1958,Frog,0.9851349,0.00392156862745098,1,0.5274722,Cat,0.9921875,0.01568627450980392,1,0.56640625,Ship,0.5184912363174239,0.00784313725490196,1,0.5184912363174239,Ship
1959,Airplane,0.99968994,0.00784313725490196,2,0.7121218,Bird,0.69921875,0.00392156862745098,2,0.58203125,Bird,0.4503393072011709,0.01568627450980392,3,0.4503393072011709,Bird
1960,Bird,0.9999865,0.00392156862745098,1,0.58507144,Cat,0.9921875,0.00784313725490196,2,0.5546875,Horse,0.5173804803528711,0.011764705882352941,1,0.5173804803528711,Cat
1961,Horse,0.9943509,0.00392156862745098,1,0.95041466,Dog,0.99609375,0.01568627450980392,1,0.93359375,Cat,0.5690879872345027,0.01568627450980392,1,0.5690879872345027,Cat
1962,Frog,0.99999607,0.00784313725490196,2,0.7360339,Bird,0.99609375,0.06666666666666667,8,0.9765625,Bird,0.5282213168099982,0.0196078431372549,13,0.5282213168099982,Bird
1963,Bird,1.0,0.00784313725490196,3,0.9222784,Airplane,0.99609375,0.011764705882352941,13,0.46875,Airplane,0.3237975068255482,0.00784313725490196,13,0.3237975068255482,Automobile
1966,Horse,0.9996853,0.00784313725490196,1,0.64543563,Dog,0.99609375,0.01568627450980392,3,0.578125,Deer,0.4826404285834344,0.01568627450980392,8,0.4826404285834344,Deer
1967,Horse,0.999926,0.00392156862745098,2,0.661089,Deer,0.99609375,0.011764705882352941,1,0.58203125,Deer,0.4985890992774469,0.00784313725490196,3,0.4985890992774469,Deer
1968,Ship,0.9999764,0.011764705882352941,4,0.5635082,Airplane,0.99609375,0.027450980392156862,9,0.9140625,Airplane,0.6548750499310817,0.00392156862745098,1,0.6548750499310817,Airplane
1970,Automobile,0.9945549,0.00392156862745098,1,0.99784017,Truck,0.99609375,0.01568627450980392,7,0.58203125,Truck,0.5108532510019628,0.01568627450980392,7,0.5108532510019628,Truck
1971,Deer,0.9990853,0.00392156862745098,1,0.9550615,Bird,0.99609375,0.00784313725490196,3,0.75,Bird,0.3850983305229952,0.011764705882352941,7,0.3850983305229952,Bird
1972,Frog,0.999032,0.00392156862745098,2,0.6542213,Bird,0.99609375,0.047058823529411764,3,0.625,Bird,0.4687079262120726,0.023529411764705882,8,0.4687079262120726,Bird
1973,Airplane,0.9989611,0.00784313725490196,4,0.36338514,Bird,0.99609375,0.00784313725490196,19,0.54296875,Bird,0.5472676235082018,0.00784313725490196,1,0.5472676235082018,Bird
1974,Frog,0.99994695,0.00784313725490196,1,0.7583482,Automobile,0.99609375,0.054901960784313725,4,0.625,Bird,0.5313634574377124,0.054901960784313725,4,0.5313634574377124,Bird
1975,Frog,0.99085486,0.00392156862745098,1,0.96049434,Truck,0.99609375,0.01568627450980392,8,0.4765625,Cat,0.5191864746164524,0.00392156862745098,3,0.5191864746164524,Cat
1976,Dog,0.38869834,0.00392156862745098,1,0.7644514,Bird,0.640625,0.00392156862745098,1,0.8046875,Bird,0.2890629829593636,0.00784313725490196,1,0.2890629829593636,Cat
1977,Dog,0.99259996,0.00392156862745098,1,0.9982699,Frog,0.99609375,0.00784313725490196,1,0.953125,Frog,0.5069156456040126,0.00784313725490196,1,0.5069156456040126,Frog
1978,Frog,0.99913245,0.00392156862745098,2,0.6048142,Automobile,0.99609375,0.0392156862745098,2,0.66015625,Bird,0.4909252770859147,0.03529411764705882,2,0.4909252770859147,Bird
1980,Truck,0.81767064,0.00392156862745098,1,0.996172,Automobile,0.984375,0.00392156862745098,1,0.54296875,Automobile,0.5171745798844106,0.00392156862745098,1,0.5171745798844106,Automobile
1981,Cat,0.99242264,0.00392156862745098,1,0.60915154,Frog,0.99609375,0.00784313725490196,1,0.98828125,Frog,0.5330060263151821,0.00784313725490196,3,0.5330060263151821,Frog
